customer_id,tenure_months,monthly_charge,support_tickets,contract_type,age,days_since_last_cancellation_request,churned
C00589,60,74.74,2,two-year,74,-1,0
C00590,57,67.78,0,one-year,40,-1,0
C00591,65,63.08,2,month-to-month,66,-1,0
C00592,18,48.3,1,two-year,44,-1,0
C00593,70,63.56,2,one-year,42,15,1
C00594,23,90.19,1,two-year,77,24,1
C00595,57,62.62,1,month-to-month,71,-1,0
C00596,42,47.2,1,month-to-month,49,18,1
C00597,56,55.16,0,one-year,46,-1,0
C00598,45,69.02,1,two-year,66,-1,0
C00599,46,57.53,3,month-to-month,60,-1,0
C00600,44,74.71,1,month-to-month,78,4,1
C00601,56,75.46,1,one-year,38,12,1
C00602,53,82.78,2,two-year,24,-1,0
C00603,10,93.47,2,one-year,30,2,1
C00604,59,84.92,1,two-year,50,-1,0
C00605,39,46.32,0,one-year,37,-1,0
C00606,23,46.93,1,two-year,68,-1,0
C00607,37,63.48,1,month-to-month,72,-1,0
C00608,69,,0,month-to-month,29,-1,0
C00609,61,42.23,3,one-year,79,-1,0
C00610,60,56.17,1,one-year,57,-1,0
C00611,33,55.51,1,month-to-month,34,-1,0
C00612,56,51.56,4,month-to-month,30,-1,0
C00613,28,,3,one-year,28,18,1
C00614,49,88.57,1,two-year,47,13,1
C00615,46,68.98,1,month-to-month,22,16,1
C00616,18,114.44,0,two-year,26,25,1
C00617,19,68.41,1,month-to-month,64,-1,0
C00618,5,,1,month-to-month,48,-1,0
C00619,10,65.08,0,month-to-month,50,11,1
C00620,31,70.13,2,month-to-month,38,22,1
C00621,34,73.71,0,month-to-month,52,19,1
C00622,12,106.53,2,one-year,39,21,1
C00623,30,48.09,1,one-year,20,-1,0
C00624,43,82.18,2,month-to-month,53,8,1
C00625,17,69.16,0,two-year,23,-1,0
C00626,25,33.58,0,two-year,60,-1,0
C00627,27,80.41,4,month-to-month,74,24,1
C00628,36,90.35,2,month-to-month,59,13,1
C00629,27,47.86,1,month-to-month,53,-1,0
C00630,53,,4,one-year,77,7,1
C00631,24,30.49,0,month-to-month,31,-1,0
C00632,31,,3,one-year,65,-1,0
C00633,27,85.96,1,one-year,30,-1,0
C00634,13,55.67,3,one-year,18,-1,0
C00635,49,42.82,1,month-to-month,32,-1,0
C00636,17,69.59,1,month-to-month,49,-1,0
C00637,22,54.55,2,month-to-month,21,-1,0
C00638,57,55.58,2,two-year,35,-1,0
C00639,68,79.79,2,one-year,21,-1,0
C00640,48,41.77,1,one-year,33,-1,0
C00641,66,46.89,2,one-year,62,-1,0
C00642,61,68.08,2,month-to-month,27,-1,0
C00643,35,84.39,2,month-to-month,34,-1,0
C00644,55,89.76,5,month-to-month,26,-1,0
C00645,24,51.7,4,month-to-month,41,18,1
C00646,33,83.75,1,month-to-month,65,25,1
C00647,39,49.32,4,month-to-month,51,-1,0
C00648,69,101.52,0,one-year,30,-1,0
C00649,61,42.32,1,month-to-month,37,-1,0
C00650,35,91.57,2,month-to-month,59,-1,0
C00651,47,51.87,0,month-to-month,47,10,1
C00652,15,105.26,3,month-to-month,46,18,1
C00653,58,76.83,0,month-to-month,71,-1,0
C00654,40,44.68,1,month-to-month,68,21,1
C00655,38,54.56,2,month-to-month,33,-1,0
C00656,55,80.62,2,two-year,61,-1,0
C00657,45,86.05,1,month-to-month,67,16,1
C00658,6,63.59,3,month-to-month,73,-1,0
C00659,21,65.89,1,month-to-month,34,-1,0
C00660,13,80.17,1,month-to-month,63,6,1
C00661,53,67.64,1,one-year,29,-1,0
C00662,3,39.13,3,month-to-month,45,22,1
C00663,15,48.74,0,two-year,22,3,1
C00664,43,69.7,1,two-year,55,-1,0
C00665,50,89.31,0,one-year,60,-1,0
C00666,36,97.32,2,month-to-month,45,-1,0
C00667,62,80.59,1,month-to-month,43,-1,0
C00668,66,70.75,0,month-to-month,33,-1,0
C00669,10,79.98,2,one-year,65,-1,0
C00670,68,51.66,2,month-to-month,74,-1,0
C00671,44,61.94,2,one-year,26,-1,0
C00672,46,48.52,1,month-to-month,35,-1,0
C00673,7,40.03,0,month-to-month,55,-1,0
C00674,45,71.67,0,month-to-month,40,-1,0
C00675,52,68.71,1,month-to-month,18,-1,0
C00676,42,78.75,2,one-year,19,-1,0
C00677,6,75.92,2,one-year,32,-1,0
C00678,38,69.85,2,month-to-month,77,-1,0
C00679,67,76.13,2,month-to-month,55,-1,0
C00680,52,64.15,3,two-year,33,-1,0
C00681,10,73.26,1,month-to-month,21,0,1
C00682,69,50.48,3,one-year,64,-1,0
C00683,69,72.39,5,month-to-month,41,-1,0
C00684,13,78.37,3,one-year,42,-1,0
C00685,57,51.61,1,one-year,52,-1,0
C00686,29,66.04,1,month-to-month,32,-1,0
C00687,43,52.53,1,month-to-month,63,-1,0
C00688,32,54.47,2,month-to-month,37,-1,0
C00689,56,42.5,3,month-to-month,61,-1,0
C00690,71,90.32,0,one-year,50,-1,0
C00691,57,86.31,3,month-to-month,27,0,1
C00692,67,75.75,4,month-to-month,56,-1,0
C00693,68,104.44,3,two-year,22,28,1
C00694,7,61.22,2,two-year,62,-1,0
C00695,18,125.64,1,month-to-month,41,-1,0
C00696,52,60.45,2,one-year,59,0,1
C00697,42,70.1,1,month-to-month,32,25,1
C00698,4,57.04,3,one-year,43,15,1
C00699,7,72.45,3,month-to-month,36,9,1
C00700,37,81.71,0,one-year,33,-1,0
C00701,44,,1,month-to-month,39,-1,0
C00702,12,100.53,2,month-to-month,21,26,1
C00703,13,69.78,3,two-year,42,-1,0
C00704,10,70.41,0,month-to-month,25,-1,0
C00705,41,46.82,2,month-to-month,50,-1,0
C00706,1,73.37,1,month-to-month,23,22,1
C00707,41,62.32,2,one-year,18,20,1
C00708,34,52.84,3,month-to-month,45,-1,0
C00709,34,49.47,1,one-year,36,-1,0
C00710,49,118.44,2,month-to-month,72,-1,0
C00711,38,59.73,2,one-year,34,-1,0
C00712,52,35.86,3,two-year,42,-1,0
C00713,55,51.04,0,month-to-month,32,-1,0
C00714,66,63.97,0,one-year,73,25,1
C00715,57,75.93,3,month-to-month,66,0,1
C00716,37,76.1,1,month-to-month,28,-1,0
C00717,35,78.53,2,one-year,33,-1,0
C00718,17,52.1,2,two-year,29,-1,0
C00719,43,71.81,1,two-year,27,-1,0
C00720,10,47.48,0,two-year,32,27,1
C00721,67,52.61,0,month-to-month,70,-1,0
C00722,60,46.65,2,one-year,46,-1,0
C00723,9,41.23,2,month-to-month,41,29,1
C00724,56,86.28,3,two-year,29,-1,0
C00725,9,78.77,1,one-year,29,-1,0
C00726,52,84.53,4,month-to-month,52,-1,0
C00727,7,65.79,3,two-year,64,-1,0
C00728,35,80.54,0,one-year,52,-1,0
C00729,47,29.77,0,two-year,58,-1,0
C00730,52,82.26,0,one-year,34,16,1
C00731,30,68.54,1,two-year,76,-1,0
C00732,66,77.54,3,month-to-month,69,-1,0
C00733,55,72.6,2,month-to-month,72,-1,0
C00734,15,45.26,0,one-year,59,-1,0
C00735,48,35.04,1,month-to-month,61,-1,0
C00736,52,50.76,2,month-to-month,22,-1,0
C00737,24,76.3,1,two-year,27,-1,0
C00738,53,78.8,3,two-year,26,-1,0
C00739,64,37.64,0,two-year,47,-1,0
C00740,59,45.38,2,month-to-month,54,-1,0
C00741,55,50.54,1,month-to-month,25,-1,0
C00742,46,57.85,2,two-year,64,-1,0
C00743,20,37.76,1,month-to-month,52,7,1
C00744,57,36.56,3,month-to-month,54,-1,0
C00745,26,48.56,3,month-to-month,74,25,1
C00746,38,66.73,1,two-year,54,-1,0
C00747,23,41.39,3,month-to-month,18,-1,0
C00748,23,62.68,1,month-to-month,65,-1,0
C00749,12,86.17,3,month-to-month,72,29,1
C00750,69,38.96,1,month-to-month,23,-1,0
C00751,11,60.87,1,one-year,51,-1,0
C00752,7,85.5,0,one-year,47,-1,0
C00753,67,56.63,0,one-year,27,-1,0
C00754,40,53.53,2,month-to-month,35,4,1
C00755,32,88.27,2,month-to-month,71,-1,0
C00756,53,58.88,0,month-to-month,42,-1,0
C00757,28,,3,two-year,51,-1,0
C00758,10,73.58,1,month-to-month,66,25,1
C00759,52,,1,month-to-month,45,13,1
C00760,13,74.59,2,month-to-month,73,29,1
C00761,40,71.41,0,two-year,48,-1,0
C00762,68,85.42,1,one-year,79,-1,0
C00763,67,54.03,1,month-to-month,27,0,1
C00764,26,65.82,0,one-year,73,-1,0
C00765,56,63.77,1,month-to-month,24,-1,0
C00766,44,79.08,1,one-year,68,8,1
C00767,35,44.5,3,two-year,59,-1,0
C00768,10,85.34,1,one-year,52,-1,0
C00769,27,74.33,1,two-year,72,-1,0
C00770,47,38.66,3,month-to-month,57,-1,0
C00771,71,89.17,0,month-to-month,61,-1,0
C00772,1,109.68,2,one-year,64,1,1
C00773,51,85.04,1,one-year,70,-1,0
C00774,61,93.54,2,month-to-month,32,19,1
C00775,68,66.71,4,month-to-month,70,-1,0
C00776,31,31.77,3,month-to-month,54,13,1
C00777,9,28.12,0,month-to-month,19,-1,0
C00778,20,70.1,1,two-year,74,-1,0
C00779,61,53.16,0,month-to-month,65,-1,0
C00780,63,46.71,2,two-year,73,-1,0
C00781,46,63.75,5,month-to-month,65,-1,0
C00782,9,77.31,3,one-year,39,19,1
C00783,9,35.94,2,two-year,39,4,1
C00784,34,56.02,1,one-year,35,4,1
C00785,42,95.2,3,two-year,43,-1,0
C00786,3,43.49,1,month-to-month,20,26,1
C00787,49,82.4,1,month-to-month,64,-1,0
C00788,39,55.31,2,one-year,64,29,1
C00789,1,75.92,1,one-year,79,-1,0
C00790,7,86.95,3,one-year,52,-1,0
C00791,33,79.83,3,one-year,79,-1,0
C00792,52,83.18,0,month-to-month,31,-1,0
C00793,59,41.97,2,month-to-month,47,-1,0
C00794,31,87.27,1,two-year,66,-1,0
C00795,21,47.95,1,one-year,66,28,1
C00796,69,70.19,5,one-year,65,-1,0
C00797,33,70.16,3,one-year,46,-1,0
C00798,23,74.7,0,two-year,22,-1,0
C00799,32,71.74,2,two-year,71,-1,0
C00800,1,48.12,2,month-to-month,41,11,1
C00801,22,38.0,2,two-year,58,-1,0
C00802,37,82.45,0,month-to-month,26,-1,0
C00803,66,68.72,2,month-to-month,76,4,1
C00804,53,87.99,0,two-year,33,10,1
C00805,56,64.11,1,month-to-month,79,16,1
C00806,39,36.9,1,month-to-month,62,-1,0
C00807,8,84.32,1,one-year,38,-1,0
C00808,28,57.59,1,two-year,40,-1,0
C00809,71,71.84,0,month-to-month,78,-1,0
C00810,4,52.05,0,one-year,54,-1,0
C00811,63,97.89,0,month-to-month,60,-1,0
C00812,49,47.47,0,month-to-month,55,-1,0
C00813,21,58.25,2,one-year,32,-1,0
C00814,56,67.15,0,one-year,26,-1,0
C00815,60,43.16,5,one-year,18,-1,0
C00816,4,71.61,2,one-year,43,2,1
C00817,8,97.24,1,two-year,60,-1,0
C00818,48,55.19,0,two-year,36,-1,0
C00819,71,72.9,1,month-to-month,31,-1,0
C00820,2,15.0,3,one-year,42,9,1
C00821,48,64.22,2,one-year,32,7,1
C00822,10,58.74,1,month-to-month,44,-1,0
C00823,47,48.63,2,one-year,52,-1,0
C00824,45,86.63,1,one-year,34,15,1
C00825,7,58.48,0,month-to-month,19,-1,0
C00826,49,61.45,1,month-to-month,24,-1,0
C00827,64,57.46,0,month-to-month,43,-1,0
C00828,62,26.66,2,month-to-month,28,-1,0
C00829,3,42.36,1,two-year,67,10,1
C00830,18,84.22,5,month-to-month,28,-1,0
C00831,18,22.8,0,one-year,19,-1,0
C00832,33,49.67,3,one-year,56,29,1
C00833,11,57.01,2,month-to-month,56,15,1
C00834,61,99.87,1,month-to-month,59,-1,0
C00835,56,80.37,1,month-to-month,27,-1,0
C00836,58,53.86,0,month-to-month,60,20,1
C00837,15,91.09,1,month-to-month,71,26,1
C00838,2,50.19,2,month-to-month,55,17,1
C00839,65,85.18,2,two-year,42,-1,0
C00840,21,37.82,2,one-year,47,20,1
C00841,47,86.47,2,month-to-month,68,-1,0
C00842,65,56.88,0,month-to-month,26,-1,0
C00843,3,44.43,3,two-year,62,-1,0
C00844,1,60.66,2,month-to-month,34,13,1
C00845,1,70.55,2,one-year,72,-1,0
C00846,12,55.11,1,month-to-month,26,21,1
C00847,4,,1,two-year,50,12,1
C00848,59,53.34,0,month-to-month,42,-1,0
C00849,44,77.41,0,month-to-month,48,-1,0
C00850,70,73.84,0,one-year,41,-1,0
C00851,57,63.78,0,month-to-month,20,-1,0
C00852,69,56.17,1,one-year,71,-1,0
C00853,17,68.03,1,month-to-month,51,11,1
C00854,21,76.01,1,month-to-month,55,21,1
C00855,61,106.24,3,month-to-month,50,-1,0
C00856,18,83.79,2,one-year,50,10,1
C00857,5,84.52,2,two-year,55,-1,0
C00858,48,126.77,2,month-to-month,44,-1,0
C00859,57,75.32,1,two-year,26,-1,0
C00860,69,74.69,0,two-year,19,-1,0
C00861,66,79.08,0,month-to-month,51,-1,0
C00862,9,44.82,4,month-to-month,29,-1,0
C00863,55,56.12,1,month-to-month,46,-1,0
C00864,61,54.88,0,month-to-month,55,-1,0
C00865,50,77.95,2,one-year,54,-1,0
C00866,59,61.52,2,month-to-month,28,-1,0
C00867,60,67.76,3,month-to-month,58,12,1
C00868,32,86.75,0,one-year,76,-1,0
C00869,3,82.26,4,month-to-month,40,7,1
C00870,33,,0,two-year,25,-1,0
C00871,15,51.6,1,one-year,49,3,1
C00872,9,87.71,2,month-to-month,56,21,1
C00873,9,80.48,1,month-to-month,42,-1,0
C00874,50,32.87,1,month-to-month,55,-1,0
C00875,36,58.74,1,two-year,65,-1,0
C00876,39,68.31,0,month-to-month,53,2,1
C00877,53,80.58,0,two-year,67,-1,0
C00878,39,83.2,2,two-year,27,-1,0
C00879,45,70.68,1,month-to-month,36,-1,0
C00880,7,76.7,1,one-year,52,-1,0
C00881,61,66.28,1,one-year,34,-1,0
C00882,32,51.52,1,month-to-month,79,-1,0
C00883,12,59.77,1,two-year,60,-1,0
C00884,58,65.38,1,month-to-month,43,-1,0
C00885,53,64.31,2,two-year,65,-1,0
C00886,4,27.29,0,one-year,78,-1,0
C00887,14,57.05,3,month-to-month,18,9,1
C00888,2,66.12,1,month-to-month,52,-1,0
C00889,20,59.37,0,month-to-month,44,-1,0
C00890,8,60.06,2,month-to-month,64,29,1
C00891,51,74.76,3,one-year,37,-1,0
C00892,38,43.42,3,month-to-month,38,-1,0
C00893,70,32.44,4,two-year,65,-1,0
C00894,54,58.04,2,month-to-month,73,-1,0
C00895,44,80.28,0,month-to-month,26,-1,0
C00896,37,98.75,2,month-to-month,56,7,1
C00897,4,80.64,3,month-to-month,66,12,1
C00898,5,35.63,1,one-year,28,21,1
C00899,44,60.35,2,month-to-month,59,-1,0
C00900,1,70.13,1,one-year,78,2,1
C00901,4,68.55,2,one-year,70,-1,0
C00902,16,75.79,1,month-to-month,30,27,1
C00903,63,46.66,2,month-to-month,79,-1,0
C00904,33,66.3,0,month-to-month,40,-1,0
C00905,51,73.41,2,month-to-month,47,5,1
C00906,30,81.51,2,one-year,36,-1,0
C00907,13,48.89,2,month-to-month,61,8,1
C00908,27,58.1,2,month-to-month,25,-1,0
C00909,7,15.0,1,month-to-month,62,-1,0
C00910,55,52.57,2,month-to-month,21,-1,0
C00911,14,54.51,2,two-year,70,-1,0
C00912,27,44.61,0,two-year,38,-1,0
C00913,70,68.31,1,one-year,50,-1,0
C00914,43,63.88,2,month-to-month,32,9,1
C00915,33,,4,month-to-month,24,-1,0
C00916,39,69.31,1,month-to-month,19,-1,0
C00917,56,46.43,1,two-year,78,-1,0
C00918,19,74.71,1,month-to-month,26,26,1
C00919,46,39.36,0,month-to-month,21,-1,0
C00920,62,65.6,1,one-year,49,-1,0
C00921,41,59.34,0,one-year,77,26,1
C00922,32,71.06,2,month-to-month,23,17,1
C00923,11,67.49,2,month-to-month,33,-1,0
C00924,18,59.9,2,two-year,52,-1,0
C00925,68,34.27,0,month-to-month,48,-1,0
C00926,39,35.46,2,two-year,27,-1,0
C00927,22,53.32,0,month-to-month,76,20,1
C00928,30,64.83,1,two-year,40,-1,0
C00929,42,52.84,6,two-year,59,16,1
C00930,39,77.5,1,month-to-month,46,6,1
C00931,50,59.42,1,two-year,54,-1,0
C00932,19,45.7,0,month-to-month,74,-1,0
C00933,47,59.44,1,month-to-month,38,-1,0
C00934,32,69.52,1,month-to-month,68,-1,0
C00935,67,71.5,1,one-year,36,-1,0
C00936,12,102.57,2,month-to-month,37,19,1
C00937,11,51.62,0,month-to-month,20,5,1
C00938,33,63.53,1,two-year,39,7,1
C00939,37,73.52,2,two-year,54,-1,0
C00940,50,64.53,2,month-to-month,57,-1,0
C00941,29,54.99,0,month-to-month,44,18,1
C00942,65,34.01,0,month-to-month,40,-1,0
C00943,34,54.78,1,month-to-month,31,12,1
C00944,10,43.53,2,two-year,74,-1,0
C00945,9,30.47,1,two-year,41,1,1
C00946,70,49.09,1,month-to-month,36,-1,0
C00947,10,44.06,1,month-to-month,76,2,1
C00948,68,76.68,0,month-to-month,57,-1,0
C00949,20,77.02,1,month-to-month,70,28,1
C00950,7,46.92,4,month-to-month,42,22,1
C00951,22,59.8,0,month-to-month,44,4,1
C00952,44,27.84,5,month-to-month,63,-1,0
C00953,31,55.11,0,month-to-month,78,-1,0
C00954,56,72.98,2,two-year,66,-1,0
C00955,44,81.5,1,one-year,46,-1,0
C00956,29,50.74,3,month-to-month,55,-1,0
C00957,46,86.04,0,month-to-month,39,-1,0
C00958,69,34.69,0,two-year,46,-1,0
C00959,30,40.05,3,month-to-month,42,-1,0
C00960,11,79.19,0,two-year,24,21,1
C00961,30,98.42,4,month-to-month,72,-1,0
C00962,60,74.87,1,two-year,26,24,1
C00963,16,64.19,2,month-to-month,34,29,1
C00964,68,21.1,1,two-year,33,-1,0
C00965,42,24.55,0,month-to-month,31,-1,0
C00966,43,67.59,2,two-year,48,-1,0
C00967,23,57.84,1,one-year,77,15,1
C00968,66,42.88,2,month-to-month,38,-1,0
C00969,3,66.31,3,one-year,63,26,1
C00970,22,67.3,0,month-to-month,63,-1,0
C00971,30,83.89,5,month-to-month,65,-1,0
C00972,34,67.73,2,month-to-month,56,-1,0
C00973,34,89.57,0,one-year,63,-1,0
C00974,11,65.16,3,two-year,65,-1,0
C00975,17,62.69,1,month-to-month,60,-1,0
C00976,7,86.29,2,one-year,52,-1,0
C00977,41,45.43,3,two-year,23,-1,0
C00978,25,121.29,3,one-year,49,5,1
C00979,41,,1,month-to-month,64,-1,0
C00980,42,72.62,2,month-to-month,39,-1,0
C00981,50,75.5,2,month-to-month,33,22,1
C00982,39,102.54,1,month-to-month,54,28,1
C00983,47,80.85,0,month-to-month,26,-1,0
C00984,42,32.9,1,two-year,62,7,1
C00985,47,93.07,0,one-year,78,-1,0
C00986,44,58.18,0,one-year,48,-1,0
C00987,23,67.14,1,month-to-month,19,-1,0
C00988,18,39.41,1,month-to-month,34,13,1
C00989,56,75.52,2,one-year,19,-1,0
C00990,25,51.97,3,month-to-month,46,26,1
C00991,39,67.0,2,two-year,37,-1,0
C00992,14,59.32,0,month-to-month,65,27,1
C00993,31,103.5,0,month-to-month,70,14,1
C00994,38,104.65,2,one-year,44,-1,0
C00995,45,65.93,2,one-year,78,-1,0
C00996,38,66.28,0,month-to-month,45,-1,0
C00997,26,57.53,2,one-year,25,-1,0
C00998,69,87.12,1,month-to-month,74,-1,0
C00999,37,,1,month-to-month,42,-1,0
C01000,58,56.57,1,month-to-month,72,-1,0
C01001,53,84.57,2,one-year,63,12,1
C01002,40,54.23,0,one-year,76,-1,0
C01003,63,64.24,1,month-to-month,58,-1,0
C01004,10,33.37,1,one-year,54,16,1
C01005,66,79.08,4,one-year,32,-1,0
C01006,61,103.82,1,month-to-month,35,-1,0
C01007,36,79.42,1,month-to-month,38,-1,0
C01008,53,94.24,0,month-to-month,37,-1,0
C01009,37,48.08,1,month-to-month,54,-1,0
C01010,20,69.73,1,two-year,71,5,1
C01011,57,46.14,3,two-year,20,-1,0
C01012,18,60.44,0,month-to-month,56,-1,0
C01013,23,80.44,0,month-to-month,65,-1,0
C01014,37,67.04,0,month-to-month,45,-1,0
C01015,60,36.75,1,month-to-month,35,-1,0
C01016,28,38.7,1,month-to-month,44,-1,0
C01017,36,37.38,1,month-to-month,69,-1,0
C01018,3,74.83,1,month-to-month,74,3,1
C01019,9,106.28,0,month-to-month,60,3,1
C01020,4,92.25,1,month-to-month,48,6,1
C01021,6,27.08,4,month-to-month,58,-1,0
C01022,62,93.42,1,month-to-month,59,-1,0
C01023,60,83.73,2,month-to-month,65,-1,0
C01024,59,34.09,0,month-to-month,26,-1,0
C01025,4,58.94,1,month-to-month,22,-1,0
C01026,6,86.91,0,two-year,39,10,1
C01027,20,76.01,1,month-to-month,34,-1,0
C01028,41,38.82,3,one-year,56,-1,0
C01029,24,77.21,0,month-to-month,50,-1,0
C01030,35,22.25,0,month-to-month,74,-1,0
C01031,13,60.54,4,month-to-month,66,-1,0
C01032,52,87.76,3,one-year,27,-1,0
C01033,23,65.37,0,two-year,70,1,1
C01034,5,55.02,1,month-to-month,65,-1,0
C01035,53,82.79,2,month-to-month,41,5,1
C01036,65,84.5,1,one-year,21,-1,0
C01037,2,91.2,1,month-to-month,67,27,1
C01038,32,82.49,1,month-to-month,29,6,1
C01039,59,86.63,1,two-year,31,-1,0
C01040,51,79.66,1,month-to-month,47,-1,0
C01041,61,70.31,2,one-year,23,8,1
C01042,30,66.79,1,month-to-month,42,13,1
C01043,27,60.25,4,month-to-month,33,8,1
C01044,51,40.75,1,two-year,21,-1,0
C01045,11,45.89,2,month-to-month,73,18,1
C01046,17,59.36,3,month-to-month,34,22,1
C01047,43,69.83,1,month-to-month,51,-1,0
C01048,48,93.82,1,month-to-month,68,-1,0
C01049,9,64.16,2,month-to-month,47,-1,0
C01050,37,85.07,3,month-to-month,36,14,1
C01051,26,86.59,0,month-to-month,64,-1,0
C01052,36,60.37,0,month-to-month,60,-1,0
C01053,69,76.89,2,one-year,18,-1,0
C01054,6,60.13,5,month-to-month,68,13,1
C01055,71,91.44,0,two-year,25,-1,0
C01056,32,77.72,3,month-to-month,63,-1,0
C01057,55,41.19,2,month-to-month,24,-1,0
C01058,31,68.23,1,two-year,22,23,1
C01059,23,97.96,2,two-year,25,8,1
C01060,55,61.38,2,month-to-month,63,-1,0
C01061,49,73.95,2,month-to-month,46,-1,0
C01062,11,75.92,3,two-year,55,6,1
C01063,51,44.27,1,month-to-month,35,-1,0
C01064,54,75.21,0,month-to-month,25,-1,0
C01065,28,37.12,3,month-to-month,66,-1,0
C01066,66,52.49,2,two-year,69,-1,0
C01067,46,86.51,3,one-year,70,-1,0
C01068,24,72.14,1,month-to-month,22,-1,0
C01069,1,58.91,0,two-year,75,27,1
C01070,48,73.93,0,month-to-month,51,-1,0
C01071,15,63.8,1,one-year,30,-1,0
C01072,54,65.25,2,month-to-month,30,-1,0
C01073,38,78.14,2,one-year,49,-1,0
C01074,34,50.45,0,month-to-month,55,-1,0
C01075,12,65.81,3,month-to-month,21,16,1
C01076,51,58.75,3,month-to-month,48,-1,0
C01077,12,33.29,3,two-year,32,11,1
C01078,30,46.59,1,month-to-month,74,21,1
C01079,60,96.36,1,month-to-month,56,-1,0
C01080,66,72.69,2,month-to-month,41,6,1
C01081,71,38.53,2,one-year,44,-1,0
C01082,69,34.19,4,one-year,69,-1,0
C01083,40,62.76,0,month-to-month,60,-1,0
C01084,15,96.22,1,month-to-month,42,14,1
C01085,60,61.26,0,one-year,70,-1,0
C01086,57,91.14,2,month-to-month,56,14,1
C01087,71,72.04,2,month-to-month,21,-1,0
C01088,47,74.43,0,month-to-month,57,-1,0
C01089,11,38.29,1,month-to-month,76,-1,0
C01090,36,83.75,2,two-year,71,11,1
C01091,32,58.3,1,one-year,20,-1,0
C01092,60,82.26,2,month-to-month,72,27,1
C01093,28,48.72,2,two-year,78,-1,0
C01094,24,68.54,2,month-to-month,28,14,1
C01095,6,72.04,0,two-year,57,-1,0
C01096,60,61.92,3,month-to-month,64,-1,0
C01097,54,73.09,2,two-year,20,-1,0
C01098,3,59.67,4,two-year,69,13,1
C01099,31,52.02,2,two-year,42,-1,0
C01100,35,97.11,0,month-to-month,36,-1,0
C01101,34,85.98,3,two-year,34,1,1
C01102,66,49.78,1,one-year,49,-1,0
C01103,11,76.37,0,month-to-month,67,-1,0
C01104,22,50.15,1,month-to-month,68,12,1
C01105,13,41.31,2,one-year,31,15,1
C01106,18,85.68,0,two-year,69,16,1
C01107,65,30.92,1,one-year,69,-1,0
C01108,67,83.54,0,month-to-month,21,-1,0
C01109,4,59.95,1,one-year,37,7,1
C01110,45,60.77,2,month-to-month,18,10,1
C01111,17,73.2,2,month-to-month,79,24,1
C01112,14,76.62,0,one-year,47,13,1
C01113,21,48.47,1,one-year,34,-1,0
C01114,14,79.35,1,one-year,73,0,1
C01115,35,67.27,2,month-to-month,60,-1,0
C01116,71,39.88,2,month-to-month,76,-1,0
C01117,42,61.6,3,one-year,67,22,1
C01118,52,92.63,0,month-to-month,77,13,1
C01119,36,98.53,1,two-year,31,-1,0
C01120,1,79.35,0,two-year,30,8,1
C01121,6,41.19,1,two-year,22,0,1
C01122,20,74.81,2,two-year,39,-1,0
C01123,18,82.02,2,month-to-month,52,15,1
C01124,60,79.51,0,month-to-month,53,-1,0
C01125,60,80.7,3,two-year,59,-1,0
C01126,61,72.27,0,month-to-month,63,-1,0
C01127,46,63.55,1,two-year,68,14,1
C01128,40,52.83,2,month-to-month,50,-1,0
C01129,47,,1,two-year,34,-1,0
C01130,29,71.79,1,month-to-month,45,-1,0
C01131,48,68.72,3,two-year,72,-1,0
C01132,57,76.15,1,month-to-month,68,7,1
C01133,55,38.25,0,one-year,74,-1,0
C01134,44,77.9,2,two-year,51,29,1
C01135,5,106.09,2,month-to-month,66,-1,0
C01136,52,66.57,1,month-to-month,43,-1,0
C01137,27,63.77,0,month-to-month,18,-1,0
C01138,53,71.18,2,one-year,64,22,1
C01139,39,105.65,2,one-year,23,-1,0
C01140,63,44.53,3,one-year,57,21,1
C01141,25,69.06,2,month-to-month,79,-1,0
C01142,67,49.01,0,month-to-month,19,-1,0
C01143,60,54.06,0,two-year,63,-1,0
C01144,24,64.01,3,one-year,71,-1,0
C01145,35,91.95,0,month-to-month,56,12,1
C01146,38,101.02,0,month-to-month,60,-1,0
C01147,55,73.96,3,month-to-month,73,-1,0
C01148,49,57.47,2,two-year,66,-1,0
C01149,61,114.85,0,one-year,20,-1,0
C01150,27,56.45,5,one-year,65,28,1
C01151,36,53.58,2,one-year,64,18,1
C01152,31,29.5,2,two-year,32,-1,0
C01153,65,92.92,2,month-to-month,58,5,1
C01154,22,84.36,2,month-to-month,70,-1,0
C01155,42,113.36,2,month-to-month,70,-1,0
C01156,9,,3,two-year,71,-1,0
C01157,61,94.16,0,one-year,66,20,1
C01158,28,66.4,1,month-to-month,25,-1,0
C01159,25,81.12,2,two-year,48,13,1
C01160,42,32.04,3,month-to-month,32,-1,0
C01161,36,94.36,1,month-to-month,22,-1,0
C01162,61,,3,one-year,34,-1,0
C01163,38,64.22,3,two-year,74,-1,0
C01164,37,77.9,1,month-to-month,55,-1,0
C01165,8,49.69,2,month-to-month,65,20,1
C01166,2,53.41,3,two-year,49,-1,0
C01167,29,55.73,1,one-year,40,-1,0
C01168,71,27.95,2,one-year,47,-1,0
C01169,66,82.24,2,month-to-month,79,-1,0
C01170,45,88.83,0,month-to-month,35,23,1
C01171,45,50.97,2,month-to-month,37,-1,0
C01172,28,71.96,1,month-to-month,70,16,1
C01173,13,59.69,3,two-year,40,6,1
C01174,1,71.57,1,one-year,74,14,1
C01175,25,52.45,2,two-year,78,28,1
C01176,23,47.33,2,month-to-month,unknown,-1,0
